id,name,picture_url,xl_picture_url,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_neighbourhood,host_listings_count,host_total_listings_count,street,neighbourhood_group_cleansed,city,state,zipcode,market,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_private_rooms,reviews_per_month
189156,Sweet Studio -Water & Mountain view,https://a0.muscache.com/im/pictures/21967374/872904e0_original.jpg?aki_policy=large,,179030,Harriet,2010-07-24,"Seattle, Washington, United States",within an hour,100%,Seaview,1,1,"Seattle, WA, United States",West Seattle,Seattle,WA,98136,Seattle,United States,47.54543,-122.39784,Apartment,Entire home/apt,2,1,0,1,,78,488,1650,300,50,2,0,2,60,t,303,61,2011-09-06,2019-09-09,96,10,10,10,10,10,10,t,1,0,3.09
190984,Home in Hillman City - large studio & free parking,https://a0.muscache.com/im/pictures/33814964/b42523bb_original.jpg?aki_policy=large,,923095,Denise,2011-08-04,"Seattle, Washington, United States",within an hour,100%,Columbia City,2,2,"Seattle, WA, United States",Rainier Valley,Seattle,WA,98118,Seattle,United States,47.55284,-122.27789,Apartment,Entire home/apt,2,1,1,1,,80,700,2200,150,50,2,10,2,28,t,157,11,2014-05-14,2019-08-17,92,10,10,10,10,9,9,t,2,1,2.41
192666,"Classy,Private, Comfy! W Seattle-A Place To Relax!",https://a0.muscache.com/im/pictures/e013cb3b-8595-417f-8074-764dc98d3b4d.jpg?aki_policy=large,,933468,Vidya,2011-08-07,"Seattle, Washington, United States",within an hour,100%,North Admiral,2,2,"Seattle, WA, United States",West Seattle,Seattle,WA,98116,Seattle,United States,47.58216,-122.39387,Townhouse,Private room,2,1,1,1,,59,,,500,30,1,20,1,60,t,99,20,2016-03-19,2019-09-16,100,10,10,10,10,10,10,f,2,2,2.31
193836,Spacious Suite Near Lincoln Park in West Seattle,https://a0.muscache.com/im/pictures/80098d9b-83f6-4203-b485-387f24cc5f38.jpg?aki_policy=large,,583579,Amy,2011-05-12,"Seattle, Washington, United States",within an hour,100%,Gatewood,1,1,"Seattle, WA, United States",West Seattle,Seattle,WA,98136,Seattle,United States,47.5357,-122.38631,House,Entire home/apt,5,1,1,2,,89,575,1800,200,75,2,10,1,180,t,188,27,2011-08-14,2019-09-04,94,10,10,10,10,10,10,f,1,0,1.9
202251,Seattle Phinney Ridge Ballard,https://a0.muscache.com/im/pictures/47607412/7dde2470_original.jpg?aki_policy=large,,601266,Tim And Pam,2011-05-18,"Grosse Pointe Farms, Michigan, United States",within an hour,100%,Phinney Ridge,1,1,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98117,Seattle,United States,47.6777,-122.35984,House,Entire home/apt,6,1,3,0,,175,1200,4200,500,175,4,50,30,150,t,24,2,2014-07-24,2019-07-23,89,9,9,10,10,9,9,f,1,0,0.38
202260,Cozy Seattle Apartment Near UW & Children's,https://a0.muscache.com/im/pictures/56819435/c4575828_original.jpg?aki_policy=large,,990195,Kerry,2011-08-18,"Seattle, Washington, United States",N/A,N/A,Bryant,1,1,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98115,Seattle,United States,47.68004,-122.28398,Apartment,Entire home/apt,2,1,1,1,,99,525,1960,185,,2,20,30,200,t,143,0,2011-08-26,2016-08-01,98,10,10,10,10,10,10,f,1,0,1.45
210316,"""THE 5-STAR HOUSE""  # 9",https://a0.muscache.com/im/pictures/32440873/920e3397_original.jpg?aki_policy=large,,2438665,Flor,2012-05-22,"Seattle, Washington, United States",within an hour,100%,Crown Hill,4,4,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98117,Seattle,United States,47.6999,-122.36614,House,Private room,2,4,1,1,,95,500,2100,100,50,2,25,3,365,t,73,8,2014-06-09,2019-08-19,95,9,10,10,10,9,10,t,4,4,1.13
215882,Relaxing Garden Cottage w/ Hot Tub!,https://a0.muscache.com/im/pictures/440cee01-b4c9-4174-9ae9-b65fbdb54cf2.jpg?aki_policy=large,,971336,Julie,2011-08-15,"Seattle, Washington, United States",within an hour,100%,Columbia City,1,1,"Seattle, WA, United States",Rainier Valley,Seattle,WA,98118,Seattle,United States,47.5613,-122.28122,Bungalow,Entire home/apt,2,1,1,1,,80,,,125,75,2,25,2,6,t,367,37,2011-11-05,2019-09-14,98,10,10,10,10,10,10,f,1,0,3.82
217142,LOCATION! Family SPACIOUS 2BD/2BA PRKG FREE WiFi,https://a0.muscache.com/im/pictures/2113999/5f0fcb98_original.jpg?aki_policy=large,,8243075,Lori,2013-08-18,AU,within a few hours,94%,Belltown,4,4,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61534,-122.34791,Condominium,Entire home/apt,7,2,2,4,,200,1530,4900,200,115,1,0,2,365,t,161,33,2011-10-21,2019-09-10,95,9,10,10,10,10,9,f,4,0,1.67
218741,"Private, Large Room+Bath in Ballard",https://a0.muscache.com/im/pictures/c624c6dc-f1a2-407e-bbf6-de6050388aba.jpg?aki_policy=large,,468703,Corinne & Tom,2011-03-28,"Seattle, Washington, United States",within an hour,100%,Ballard,2,2,"Seattle, WA, United States",Ballard,Seattle,WA,98117,Seattle,United States,47.68231,-122.37875,House,Private room,3,1,1,1,183,90,567,,200,25,2,15,1,21,t,132,1,2012-06-18,2019-09-13,96,10,10,10,10,10,10,f,2,1,1.49
219532,"Fun home in Funky Fremont, Seattle",https://a0.muscache.com/im/pictures/2035994/663f21f5_original.jpg?aki_policy=large,,1037115,Rose And Glen,2011-08-30,"  and Seattle Washington and Montezuma,Costa Rica",within an hour,100%,Fremont,11,11,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98107,Seattle,United States,47.65692,-122.36093,House,Entire home/apt,6,1.5,3,4,,275,1850,2850,400,80,4,10,2,100,t,87,11,2012-05-19,2019-08-25,94,10,10,10,10,10,9,t,5,0,0.97
224763,"Location! Sleeps 4 WiFi  Luxurious, Parking Inc!",https://a0.muscache.com/im/pictures/18424394/c219028d_original.jpg?aki_policy=large,,8243075,Lori,2013-08-18,AU,within a few hours,94%,Belltown,4,4,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61386,-122.34879,Condominium,Entire home/apt,4,1,1,1,,139,,3200,300,95,1,0,1,365,t,102,16,2012-01-30,2019-08-05,94,10,10,10,10,10,9,f,4,0,1.1
226495,"Fun apartment in Ballard, Seattle",https://a0.muscache.com/im/pictures/6539250/7a1b99b1_original.jpg?aki_policy=large,,1037115,Rose And Glen,2011-08-30,"  and Seattle Washington and Montezuma,Costa Rica",within an hour,100%,Fremont,11,11,"Seattle, WA, United States",Ballard,Seattle,WA,98117,Seattle,United States,47.68966,-122.36839,Apartment,Entire home/apt,6,1,2,2,,170,1140,1850,300,70,2,10,2,120,t,92,12,2012-04-28,2019-08-25,90,9,10,10,10,10,9,t,5,0,1.02
226536,Serene Room in Sunny Cottage near Discovery Park,https://a0.muscache.com/im/pictures/2103122/eb9bced4_original.jpg?aki_policy=large,,209571,Cheryl,2010-08-22,"Seattle, Washington, United States",within an hour,100%,Magnolia,2,2,"Seattle, WA, United States",Magnolia,Seattle,WA,98199,Seattle,United States,47.6612,-122.40145,Cottage,Private room,2,1,1,1,,46,320,825,100,15,1,9,1,21,t,200,44,2011-11-13,2019-09-20,95,9,10,10,10,10,9,f,2,2,2.09
226677,Sunny Parisian beauty room w/ comfy bed,https://a0.muscache.com/im/pictures/2398bb9e-6f2e-424a-9dd5-7da8751191bf.jpg?aki_policy=large,,30559,Angielena,2009-08-09,"Seattle, Washington, United States",within a few hours,100%,Georgetown,8,8,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98108,Seattle,United States,47.54969,-122.31868,Apartment,Private room,2,3,1,1,170,55,400,1400,100,10,1,15,2,30,t,148,23,2011-11-07,2019-09-08,96,10,10,10,10,9,10,f,8,8,1.54
229990,Alki Beach 1/2 block to beach,https://a0.muscache.com/im/pictures/2109232/40fe94e8_original.jpg?aki_policy=large,,1201633,Wayne,2011-09-23,"Seattle, Washington, United States",within an hour,100%,Alki,2,2,"Seattle, WA, United States",West Seattle,Seattle,WA,98116,Seattle,United States,47.57823,-122.41181,House,Entire home/apt,9,3,2,5,1400,160,,,200,75,6,10,1,28,t,8,7,2018-06-23,2019-08-20,100,10,10,10,10,10,10,f,1,0,0.53
231097,Peaceful NE Seattle guest room,https://a0.muscache.com/im/pictures/2158728/2cf006e3_original.jpg?aki_policy=large,,990692,Paul,2011-08-18,"Seattle, Washington, United States",within a few hours,90%,Mathews Beach,1,1,"Seattle, WA, United States",Lake City,Seattle,WA,98125,Seattle,United States,47.70639,-122.28075,Guest suite,Private room,2,1,1,1,,54,,,,,1,10,3,21,t,160,19,2011-10-03,2019-09-02,98,10,10,10,10,10,10,f,1,1,1.65
233502,West Seattle room with private bath,https://a0.muscache.com/im/pictures/2158116/08462633_original.jpg?aki_policy=large,,1215564,Danielle,2011-09-27,"Seattle, Washington, United States",N/A,N/A,North Admiral,2,2,"Seattle, WA, United States",West Seattle,Seattle,WA,98126,Seattle,United States,47.57327,-122.37436,House,Private room,2,1,1,1,800,60,330,600,100,75,2,25,1,365,t,1,0,2012-06-06,2012-06-06,,6,8,10,10,10,10,f,1,1,0.01
241016,Scandinavian Queen Anne Home,https://a0.muscache.com/im/pictures/70d8519a-b181-4fbb-b7c0-d1300fa677bd.jpg?aki_policy=large,,956883,Maija,2011-08-11,"Seattle, Washington, United States",within a few hours,100%,Queen Anne,3,3,"Seattle, WA, United States",Queen Anne,Seattle,WA,98119,Seattle,United States,47.64329,-122.37582,House,Entire home/apt,5,1,3,3,,215,,,0,20,2,0,2,60,t,110,30,2013-12-10,2019-09-02,95,10,10,10,10,10,9,f,3,1,1.56
241032,Stylish Queen Anne Apartment,https://a0.muscache.com/im/pictures/67560560/cfe47d69_original.jpg?aki_policy=large,,956883,Maija,2011-08-11,"Seattle, Washington, United States",within a few hours,100%,Queen Anne,3,3,"Seattle, WA, United States",Queen Anne,Seattle,WA,98119,Seattle,United States,47.63629,-122.37103,Apartment,Entire home/apt,4,1,1,1,,165,,,0,10,1,0,3,365,t,297,12,2011-11-01,2019-09-02,94,10,10,10,10,9,9,f,3,1,3.09
243885,Charming Urban Garden Bungalow,https://a0.muscache.com/im/pictures/2301523/d0dfa9f8_original.jpg?aki_policy=large,,1279637,Melody And Justin,2011-10-11,"Seattle, Washington, United States",N/A,N/A,Wallingford,1,1,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98105,Seattle,United States,47.67058,-122.32363,House,Entire home/apt,5,1,2,2,850,125,600,,100,100,5,50,7,30,t,4,0,2012-01-06,2018-07-06,95,10,10,10,10,10,10,f,1,0,0.04
251922,"Sleepy North Admiral, West Seattle",https://a0.muscache.com/im/pictures/2492843/ddda795c_original.jpg?aki_policy=large,,512084,Edwin,2011-04-15,"Seattle, Washington, United States",within an hour,100%,North Admiral,1,1,"Seattle, WA, United States",West Seattle,Seattle,WA,98116,Seattle,United States,47.58143,-122.39411,House,Entire home/apt,4,1,2,2,,85,558,2140,250,90,2,15,1,65,t,235,31,2011-11-07,2019-09-09,94,9,9,10,10,10,9,f,1,0,2.45
254340,Phinney Oasis-Ballard/Phinney,https://a0.muscache.com/im/pictures/e694dcbe-04f7-4685-855c-d26628b49739.jpg?aki_policy=large,,1336214,Kim,2011-10-26,"Seattle, Washington, United States",within an hour,100%,Phinney Ridge,1,1,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98117,Seattle,United States,47.67717,-122.36169,Apartment,Entire home/apt,2,1,1,1,500,85,615,,200,75,2,20,30,180,t,160,14,2011-12-12,2019-09-01,98,10,10,10,10,10,10,f,1,0,1.69
260613,Modern & New MIL Apt. in N. Ballard,https://a0.muscache.com/im/pictures/2922812/e1c7dc9a_original.jpg?aki_policy=large,,1387754,Monika,2011-11-09,"Seattle, Washington, United States",within an hour,100%,Ballard,2,2,"Seattle, WA, United States",Ballard,Seattle,WA,98117,Seattle,United States,47.68649,-122.36846,Guest suite,Entire home/apt,2,1,1,1,,100,900,3700,800,100,1,10,1,180,t,54,9,2012-03-02,2019-09-12,98,10,10,10,10,10,9,t,1,0,0.59
261912,"Storybook Tudor, house at GreenLake",https://a0.muscache.com/im/pictures/34ee5da8-1c00-4d69-8c8d-d4df0acfdbc0.jpg?aki_policy=large,,558743,Natalie,2011-05-05,"Seattle, Washington, United States",within an hour,100%,Green Lake,2,2,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98103,Seattle,United States,47.68378,-122.34201,House,Entire home/apt,4,1,2,2,,200,,,400,150,2,20,4,14,t,31,1,2012-04-30,2019-01-02,96,10,10,10,10,10,10,f,2,0,0.34
270370,"NorthBeach, fantastic water view",https://a0.muscache.com/im/pictures/d25857de-0b4b-44f1-9d01-e47559c9185a.jpg?aki_policy=large,,1309213,Audrey&Benoit,2011-10-18,"Seattle, Washington, United States",N/A,N/A,North Beach/Blue Ridge,1,1,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98117,Seattle,United States,47.69818,-122.3871,House,Entire home/apt,6,2,3,3,,195,550,,300,80,1,0,2,365,t,0,0,,,,,,,,,,f,1,0,
271509,Belltown Condo-Close to Pike Place-OPEN 9/22-227,https://a0.muscache.com/im/pictures/714c6ff4-8dcb-4574-b4c1-841350c91b99.jpg?aki_policy=large,,74305,Seattle Oasis,2010-01-27,"Seattle, Washington, United States",within an hour,98%,Belltown,57,57,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61578,-122.34872,Condominium,Entire home/apt,6,1,2,3,,144,,,500,130,1,0,2,365,t,71,11,2012-09-04,2019-07-19,94,10,9,10,10,10,9,f,53,0,0.83
277416,Near Space Needle! Sunny 1 bd/1 ba WiFi CLEAN Prkg,https://a0.muscache.com/im/pictures/2816318/383851a9_original.jpg?aki_policy=large,,8243075,Lori,2013-08-18,AU,within a few hours,94%,Belltown,4,4,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61607,-122.34668,Condominium,Entire home/apt,4,1,1,2,,139,1490,3200,300,96,1,0,2,365,t,119,22,2011-12-12,2019-09-10,97,10,10,10,10,10,9,f,4,0,1.26
278830,"Charming Craftsman house in Queen Anne, Seattle",https://a0.muscache.com/im/pictures/aeedf588-0a4e-4fba-b7bf-ac7d666dad66.jpg?aki_policy=large,,1452570,Emily,2011-11-29,"Seattle, Washington, United States",within an hour,100%,Queen Anne,3,3,"Seattle, WA, United States",Queen Anne,Seattle,WA,98119,Seattle,United States,47.63292,-122.37247,House,Entire home/apt,6,2,3,3,,375,,,2000,200,4,20,3,1125,t,73,6,2012-07-10,2019-09-02,93,10,10,10,10,9,9,t,3,0,0.83
279209,Beautiful Light Filled Cottage in Central Ballard,https://a0.muscache.com/im/pictures/327f354f-aff8-44ac-b05b-b092d3ca6dcc.jpg?aki_policy=large,,601384,Eva,2011-05-18,"Seattle, Washington, United States",N/A,N/A,Ballard,1,1,"Seattle, WA, United States",Ballard,Seattle,WA,98117,"East Bay, CA",United States,47.68123,-122.37971,House,Entire home/apt,2,1,1,1,,150,,,,65,2,25,2,14,t,2,0,2016-06-23,2016-06-26,,,,,,,,t,1,0,0.05
281208,"Luxury, Location, Great For Family",https://a0.muscache.com/im/pictures/2877552/c5c75664_original.jpg?aki_policy=large,,658155,Joe,2011-06-02,"Seattle, Washington, United States",within an hour,100%,Capitol Hill,17,17,"Seattle, WA, United States",Central Area,Seattle,WA,98144,Seattle,United States,47.5938,-122.30515,House,Entire home/apt,6,2.5,2,4,1300,229,,,0,170,4,10,7,365,t,164,21,2012-02-19,2019-08-15,97,10,10,10,10,10,10,t,13,0,1.77
281789,11th Avenue Inn Bed and Breakfast,https://a0.muscache.com/im/pictures/27080882/76c26c08_original.jpg?aki_policy=large,,31509,David,2009-08-13,"Seattle, Washington, United States",within an hour,100%,Capitol Hill,6,6,"Seattle, WA, United States",Capitol Hill,Seattle,WA,98102,Seattle,United States,47.61988,-122.31961,Bed and breakfast,Private room,2,1,1,1,,99,,,,,1,0,1,14,t,53,2,2012-02-06,2019-02-20,100,10,10,10,10,10,10,t,6,3,0.57
284087,The Nest in the Heart of the City,https://a0.muscache.com/im/pictures/004b7184-bdf7-47c3-befe-b189fe7e3498.jpg?aki_policy=large,,721070,Suzanne,2011-06-20,"Vashon, Washington, United States",within an hour,100%,First Hill,3,3,"Seattle, WA, United States",Downtown,Seattle,WA,98101,Seattle,United States,47.61148,-122.32912,Condominium,Entire home/apt,6,1,2,3,,183,1200,3800,100,95,4,10,3,90,t,190,41,2012-02-28,2019-09-12,96,10,10,10,10,10,10,t,1,0,2.06
286080,2 Bed 2 Bath  Downtown Seattle Walk to Pike Place,https://a0.muscache.com/im/pictures/2fffebda-3a3d-48d1-a6f0-fe8cbf30d51f.jpg?aki_policy=large,,74305,Seattle Oasis,2010-01-27,"Seattle, Washington, United States",within an hour,98%,Belltown,57,57,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61523,-122.34703,Condominium,Entire home/apt,6,2,2,3,,182,,,500,130,1,0,2,365,t,98,21,2011-12-27,2019-09-01,95,10,10,10,10,10,9,f,53,0,1.04
299817,Cap Hill Mountain/Lake View Oasis,https://a0.muscache.com/im/pictures/3149141/a4e84a17_original.jpg?aki_policy=large,,1545026,Anna,2011-12-28,"Seattle, Washington, United States",within an hour,100%,Stevens,2,2,"Seattle, WA, United States",Capitol Hill,Seattle,WA,98112,Seattle,United States,47.62388,-122.30133,House,Entire home/apt,3,1.5,2,3,,125,875,3000,350,250,2,20,7,1125,t,49,37,2013-07-14,2019-08-29,93,8,6,10,10,10,8,f,1,0,0.65
301059,Belltown Condo with Water View OPEN 9/18,https://a0.muscache.com/im/pictures/a458e96f-ce53-439a-9f32-5f05317e7152.jpg?aki_policy=large,,74305,Seattle Oasis,2010-01-27,"Seattle, Washington, United States",within an hour,98%,Belltown,57,57,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61497,-122.34855,Condominium,Entire home/apt,4,1,1,2,,94,,,500,107,1,0,2,1125,t,57,15,2012-03-17,2019-09-02,98,10,10,10,10,10,10,f,53,0,0.62
303277,Hip Condo Private Deck East Lake Union - Long Term,https://a0.muscache.com/im/pictures/3530522/47dca65d_original.jpg?aki_policy=large,,1204187,Kara,2011-09-24,"Mill Creek, Washington, United States",within a few hours,100%,Eastlake,4,4,"Seattle, WA, United States",Cascade,Seattle,WA,98102,Seattle,United States,47.64481,-122.32429,Condominium,Entire home/apt,2,1,2,2,,120,,3193,1200,250,1,15,30,1125,t,10,2,2012-01-16,2019-08-11,96,10,10,10,10,10,9,f,2,1,0.11
311790,Eastlake Union-Fantastic Location,https://a0.muscache.com/im/pictures/3318081/472e3562_original.jpg?aki_policy=large,,1204187,Kara,2011-09-24,"Mill Creek, Washington, United States",within a few hours,100%,Eastlake,4,4,"Seattle, WA, United States",Cascade,Seattle,WA,98102,Seattle,United States,47.64642,-122.32495,Apartment,Private room,1,1,1,1,,50,500,2100,100,75,1,0,1,1,t,4,1,2013-03-26,2019-04-03,100,10,10,10,10,10,10,f,2,1,0.05
317248,Historic Seattle Home Designed for Modern Living,"https://a0.muscache.com/4ea/air/v2//pictures/9505f066-14cc-4e9e-bc10-dd48952ba8e2.jpg?t=r:w1200-h720-sfit,e:fjpg-c85",,658155,Joe,2011-06-02,"Seattle, Washington, United States",within an hour,100%,Capitol Hill,17,17,"Seattle, WA, United States",Capitol Hill,Seattle,WA,98102,Seattle,United States,47.62336,-122.31668,Apartment,Entire home/apt,7,2,2,4,,240,,,0,170,4,10,7,30,t,179,41,2012-06-22,2019-09-06,97,10,10,10,10,10,9,t,13,0,2.03
319768,Family Friendly Modern Seattle Home,https://a0.muscache.com/im/pictures/3611477/b9e7b83b_original.jpg?aki_policy=large,,1577903,Jen,2012-01-07,"Seattle, Washington, United States",N/A,N/A,Atlantic,1,1,"Seattle, WA, United States",Central Area,Seattle,WA,98144,Seattle,United States,47.59583,-122.29788,House,Entire home/apt,8,2.5,3,4,,135,920,3400,,100,3,20,5,30,t,5,0,2012-04-02,2013-12-28,100,10,8,10,10,9,10,f,1,0,0.05
338091,"spacious, great location w view",https://a0.muscache.com/im/pictures/dedc29b9-4a9b-4bed-935e-5f54ceeca7d9.jpg?aki_policy=large,,1717589,Jen,2012-02-07,"Seattle, Washington, United States",within an hour,100%,Capitol Hill,3,3,"Seattle, WA, United States",Capitol Hill,Seattle,WA,98102,Seattle,United States,47.61897,-122.32421,Apartment,Entire home/apt,4,1,1,2,,165,1400,3000,200,60,2,25,1,365,t,118,4,2012-04-16,2019-09-08,93,10,9,10,10,10,9,f,3,0,1.3
340706,Charming Wallingford Apartment,https://a0.muscache.com/im/pictures/3983528/c0465c94_original.jpg?aki_policy=large,,1015653,David,2011-08-24,"Seattle, Washington, United States",within a few hours,100%,Wallingford,1,1,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98103,Seattle,United States,47.65588,-122.33214,Apartment,Entire home/apt,4,1,1,1,,90,630,2400,100,30,2,15,2,60,t,185,6,2012-03-13,2019-09-13,96,10,10,10,10,10,10,f,1,0,2.02
341454,"Cool 2BR Flat w/Private Balcony, City Views",https://a0.muscache.com/im/pictures/3744699/0605e5c9_original.jpg?aki_policy=large,,1732181,William,2012-02-10,"Seattle, Washington, United States",within an hour,100%,Minor,3,3,"Seattle, WA, United States",Central Area,Seattle,WA,98122,Seattle,United States,47.61038,-122.31157,Apartment,Entire home/apt,4,1,2,2,1200,175,1400,4000,0,65,1,0,30,60,t,55,11,2016-02-22,2019-08-26,96,10,10,10,10,10,9,t,3,0,1.26
353039,St. John's Apt. 300 *Walkscore 99*,https://a0.muscache.com/im/pictures/b19921f3-d757-4b62-aba2-a51b9c4a3ef0.jpg?aki_policy=large,,1787819,Bryce,2012-02-21,"Seattle, Washington, United States",within a day,80%,First Hill,8,8,"Seattle, WA, United States",Downtown,Seattle,WA,98122,Seattle,United States,47.61367,-122.32203,Apartment,Entire home/apt,4,1,1,2,,155,993,3120,0,75,1,0,3,90,t,54,9,2012-07-03,2019-09-04,97,10,10,10,10,10,10,f,6,0,0.61
