id,host_id,host_name,host_since,host_response_rate,host_listings_count,neighbourhood_group_cleansed,latitude,longitude,bathrooms,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,monthly_price ,bedrooms,beds,accommodates,zipcode_98052,zipcode_98101,zipcode_98102,zipcode_98103,zipcode_98104,zipcode_98104-4417,zipcode_98105,zipcode_98106,zipcode_98107,zipcode_98108,zipcode_98109,zipcode_98112,zipcode_98115,zipcode_98116,zipcode_98117,zipcode_98118,zipcode_98119,zipcode_98121,zipcode_98122,zipcode_98125,zipcode_98126,zipcode_98133,zipcode_98134,zipcode_98136,zipcode_98144,zipcode_98146,zipcode_98155,zipcode_98168,zipcode_98177,zipcode_98178,zipcode_98199,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_response_time_unknown,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour
340706,1015653,David,8/24/11,100%,1,Other neighborhoods,47.65588,-122.33214,1,,90,630,2400,100,30,2,2,60,96,10,10,10,10,1,2.02,2400,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
341454,1732181,William,2/10/12,100%,3,Central Area,47.61038,-122.31157,1,1200,175,1400,4000,0,65,1,30,60,96,10,10,10,9,3,1.26,4000,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
353039,1787819,Bryce,2/21/12,80%,8,Downtown,47.61367,-122.32203,1,,155,993,3120,0,75,1,3,90,97,10,10,10,10,6,0.61,3120,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
353110,1788284,Eric,2/21/12,unknown,1,West Seattle,47.58003,-122.39025,1,600,107,653,2070,0,65,1,4,1125,95,10,10,10,10,1,0.77,2070,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
353347,791459,Western Vacation Rentals,7/7/11,100%,1,West Seattle,47.50509,-122.37824,1,,185,1650,unknown,300,125,4,4,15,97,10,9,9,9,1,0.39,unknown,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
356248,306615,Tara,12/1/10,100%,7,Capitol Hill,47.65005,-122.3211,1,1100,199,900,2500,500,150,1,7,365,98,10,10,10,9,3,0.66,2500,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
356608,1787819,Bryce,2/21/12,80%,8,Downtown,47.61304,-122.32321,2,,196,1224,unknown,0,100,1,3,29,96,10,10,10,10,6,1.34,unknown,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
365550,1025723,Dirk & Jaq,8/27/11,100%,3,Downtown,47.59902,-122.32708,1,,125,unknown,unknown,250,0,1,3,14,95,10,10,10,10,2,7.98,unknown,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
368403,4186078,Trung,11/18/12,100%,1,Other neighborhoods,47.68354,-122.33091,3,,450,3950,13500,600,425,1,4,30,98,10,10,10,9,1,0.45,13500,6,6,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
370361,1865986,Sheldon,3/5/12,100%,2,Other neighborhoods,47.68348,-122.35705,1,,85,550,1750,0,50,2,3,30,99,10,10,10,10,2,2.37,1750,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
380950,287962,Ian,11/15/10,unknown,1,Other neighborhoods,47.66623,-122.3607,2,,400,2900,unknown,400,225,8,1,1125,79,8,8,9,8,1,0.28,unknown,4,5,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
384797,50893,Chris,11/2/09,100%,9,Capitol Hill,47.6257,-122.32095,2.5,2600,499,unknown,unknown,1500,479,11,3,1124,97,9,10,10,9,3,0.54,unknown,6,20,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
387078,1121532,Kellie,9/7/11,94%,7,Capitol Hill,47.62178,-122.32379,1,,119,890,unknown,200,99,1,1,365,96,10,10,10,9,7,1.86,unknown,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
387464,1938802,Jason And Susy,3/17/12,100%,1,Other neighborhoods,47.67675,-122.29397,1,,93,630,unknown,0,20,2,2,7,98,10,10,10,10,1,2.35,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
392140,3313235,Leslie,8/20/12,100%,1,Beacon Hill,47.58513,-122.31526,1,,72,unknown,unknown,0,15,1,2,7,98,10,10,10,10,1,2.86,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
392779,437055,Jyoti And Tushar,3/12/11,100%,1,Beacon Hill,47.57577,-122.31636,1,,112,unknown,unknown,250,85,2,3,300,96,10,10,9,9,1,1.52,unknown,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
413733,2057654,Michele & Ryan,4/2/12,100%,2,Central Area,47.60907,-122.29613,1,,269,unknown,unknown,100,50,2,2,18,99,10,10,10,10,2,3.25,unknown,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
421168,2094547,Samantha & Peter,4/8/12,unknown,1,Other neighborhoods,47.69922,-122.35072,1,,71,unknown,unknown,0,30,2,1,7,97,10,10,9,10,1,3.78,unknown,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
430609,165390,Seth,7/13/10,100%,8,Other neighborhoods,47.65925,-122.34831,2.5,,225,unknown,unknown,0,99,1,21,1124,97,10,10,10,10,5,0.81,unknown,3,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
430610,165390,Seth,7/13/10,100%,8,Other neighborhoods,47.6541,-122.33851,3,,259,unknown,unknown,200,99,7,5,1124,97,10,10,10,10,5,1.16,unknown,3,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
433842,2088654,Steve,4/7/12,unknown,1,Other neighborhoods,47.68528,-122.34316,1,,85,unknown,unknown,100,75,1,2,14,97,10,10,10,9,1,1.22,unknown,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
445199,2211872,Eliza,4/24/12,unknown,1,Delridge,47.56966,-122.36171,1,,80,600,2200,100,40,2,2,20,96,10,9,9,10,1,1.09,2200,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
447488,450548,Vaibhav,3/19/11,100%,2,Capitol Hill,47.61953,-122.31581,1,,120,830,unknown,250,80,1,1,29,94,9,9,10,9,2,0.65,unknown,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
451012,2234071,Sasan,4/27/12,unknown,1,Other neighborhoods,47.71352,-122.35874,2,,195,1250,unknown,0,200,6,7,14,98,8,10,10,10,1,0.02,unknown,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
463768,1210993,Audrey,9/26/11,unknown,1,Ballard,47.66899,-122.4028,3,,395,unknown,unknown,0,125,5,2,30,93,9,9,9,9,1,0.27,unknown,4,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
475361,2342082,Marilyn,5/10/12,75%,1,Lake City,47.71796,-122.29114,1,,77,595,unknown,0,90,2,3,180,96,10,10,9,10,1,1.32,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
475496,1495392,Lindsey,12/11/11,100%,2,Capitol Hill,47.62785,-122.29871,1,1250,200,850,2750,0,50,2,20,60,97,10,10,8,10,2,0.01,2750,2,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
490076,3921530,Ann Petrich,10/19/12,100%,3,Other neighborhoods,47.6543,-122.35259,1,,80,500,2100,350,45,3,2,8,94,10,9,10,10,3,4.97,2100,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
490110,2403410,Alan,5/18/12,unknown,1,Downtown,47.61172,-122.34368,1,,275,unknown,unknown,500,100,2,3,1125,99,10,10,10,9,1,0.5,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
491958,2431399,Jay,5/21/12,100%,1,Rainier Valley,47.56051,-122.27895,1,,75,550,1750,100,30,2,2,365,97,10,10,10,10,1,3.85,1750,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
493591,2438665,Flor,5/22/12,100%,4,Other neighborhoods,47.70295,-122.36861,1,2,60,485,2000,200,50,2,3,180,96,10,10,9,10,4,1.9,2000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
496074,2450062,Liza,5/23/12,100%,2,Other neighborhoods,47.67805,-122.36043,1,,95,unknown,unknown,150,40,2,3,21,93,10,10,10,10,2,1.78,unknown,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
506542,1414691,Jordan,11/16/11,100%,4,Other neighborhoods,47.65854,-122.32582,1,750,95,700,2300,0,60,2,2,1125,96,10,10,10,9,4,1.98,2300,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
513344,2450062,Liza,5/23/12,100%,2,Other neighborhoods,47.67871,-122.36066,1,1000,120,unknown,unknown,0,85,2,5,12,100,10,10,10,10,2,0.06,unknown,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
522270,1037115,Rose And Glen,8/30/11,100%,11,Cascade,47.63642,-122.34124,1,,140,unknown,1300,250,40,2,2,90,97,10,10,10,10,5,0.43,1300,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
544433,2612779,Serina,6/12/12,100%,1,Queen Anne,47.62082,-122.35634,1,,95,unknown,unknown,300,45,2,2,365,97,10,10,10,10,1,5,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
552325,306615,Tara,12/1/10,100%,7,Capitol Hill,47.64933,-122.31925,1,,149,1000,3000,500,150,1,3,1125,95,10,9,10,9,3,0.27,3000,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
557126,2739131,Chad & Ruben,6/25/12,100%,2,Capitol Hill,47.61968,-122.32415,1,,98,600,unknown,150,25,3,2,7,97,10,10,10,9,2,4.23,unknown,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
564220,2774354,Kristin,6/28/12,100%,2,Rainier Valley,47.57917,-122.29212,1,,40,325,unknown,0,5,2,2,21,95,10,9,10,10,2,1.85,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
564428,2774354,Kristin,6/28/12,100%,2,Rainier Valley,47.57955,-122.29369,1,,47,350,unknown,100,5,2,2,28,93,10,9,10,10,2,2.92,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
565703,2781551,Ron,6/29/12,100%,3,Central Area,47.62093,-122.29815,1,,95,762,2688,100,40,3,2,90,93,10,9,10,10,3,3.9,2688,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
566435,2438665,Flor,5/22/12,100%,4,Other neighborhoods,47.70155,-122.36651,4,2750,80,500,2000,100,40,2,3,365,97,10,10,10,10,4,1.05,2000,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
573942,30559,Angielena,8/9/09,100%,8,Beacon Hill,47.54946,-122.31658,3,,60,390,1200,100,15,1,2,60,97,10,10,10,10,8,1.86,1200,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
580815,1787819,Bryce,2/21/12,80%,8,Downtown,47.61355,-122.32131,1,,168,914,2274,0,75,1,30,300,96,10,10,10,9,6,0.67,2274,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
587584,2796016,Aexis,7/1/12,100%,5,Other neighborhoods,47.68778,-122.3486,1,1100,123,600,2200,500,100,2,2,365,94,10,10,9,9,1,0.72,2200,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
598023,2613029,Jeffrey,6/12/12,100%,1,West Seattle,47.56221,-122.38598,1,,89,unknown,unknown,250,30,1,3,180,96,10,9,10,9,1,0.2,unknown,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
604600,103427,Magalie,4/4/10,62%,135,Downtown,47.61436,-122.33172,1,,210,unknown,unknown,200,50,1,1,30,100,10,10,10,10,1,0.02,unknown,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
609252,3018655,Louise,7/22/12,100%,2,Other neighborhoods,47.69861,-122.36344,1,,275,unknown,unknown,300,70,4,3,90,100,10,9,9,8,2,0.07,unknown,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
609421,3018655,Louise,7/22/12,100%,2,Other neighborhoods,47.69656,-122.36275,1,,295,1400,4200,300,70,6,3,1125,97,10,10,9,9,2,0.22,4200,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
609701,3023407,Nan,7/23/12,100%,1,Other neighborhoods,47.65651,-122.36057,1,,99,unknown,unknown,0,30,1,2,12,98,10,10,10,10,1,5.67,unknown,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
611509,3032548,Joanna,7/23/12,100%,1,Other neighborhoods,47.6637,-122.33623,1,,80,425,1350,200,40,1,2,90,98,10,10,10,10,1,0.94,1350,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
613020,3040367,Mardee,7/24/12,100%,1,West Seattle,47.51855,-122.39119,1,,84,510,2010,0,13,1,3,180,97,10,10,10,10,1,1.8,2010,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
631445,3139639,Alicia,8/2/12,unknown,1,Downtown,47.61348,-122.34843,1,,150,1100,4000,0,75,3,30,30,96,10,10,10,10,1,1.87,4000,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
635878,3074414,Melissa,7/27/12,90%,62,University District,47.66154,-122.31359,1,,89,680,1850,100,60,1,81,1125,81,9,9,9,8,53,0.37,1850,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
637710,3181546,Farhad,8/7/12,100%,2,Other neighborhoods,47.65161,-122.35607,1,,215,1200,3250,0,60,8,6,60,95,10,9,10,10,2,1.23,3250,3,7,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
639130,3187723,Ann,8/7/12,100%,1,Central Area,47.60975,-122.29011,3,3,250,1350,unknown,0,100,1,3,21,93,10,9,10,10,1,0.3,unknown,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
649243,2308816,Kay,5/6/12,100%,1,Other neighborhoods,47.65587,-122.35688,3,,75,unknown,unknown,0,10,1,3,21,96,10,10,10,10,1,2.91,unknown,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
657257,857146,Vipin,7/23/11,100%,1,Queen Anne,47.64597,-122.36232,1,1000,140,unknown,unknown,500,100,4,2,5,80,7,8,10,9,1,0.32,unknown,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
658540,3319649,Nicci,8/20/12,100%,5,Central Area,47.60375,-122.30812,1,205,100,300,1100,200,20,2,1,5,98,10,10,10,9,4,1.21,1100,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
661708,3340441,Roberta,8/22/12,unknown,2,Central Area,47.62423,-122.29042,2.5,,229,1365,4000,250,125,4,3,120,100,10,10,10,10,1,0.55,4000,2,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
671828,3396093,Elisa,8/28/12,unknown,2,Other neighborhoods,47.69109,-122.36464,2.5,1300,65,350,1075,800,10,2,1,365,100,10,10,10,10,2,0.02,1075,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
677266,30559,Angielena,8/9/09,100%,8,Other neighborhoods,47.54948,-122.31779,3,,60,390,1200,100,10,1,2,60,93,9,9,9,9,8,1.01,1200,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
677365,926885,Jamie & Kyle,8/5/11,100%,1,Delridge,47.52924,-122.35853,1,,89,unknown,unknown,0,60,4,1,30,98,10,10,10,10,1,5.15,unknown,2,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
699460,3587674,Patti And Benson,9/16/12,100%,1,Ballard,47.67169,-122.38524,1,,95,unknown,2000,0,40,2,2,90,97,10,10,10,10,1,2.88,2000,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
703058,1611114,Craig,1/15/12,100%,1,Other neighborhoods,47.65243,-122.33785,1,1200,165,unknown,unknown,600,65,2,2,27,99,10,10,10,10,1,1.82,unknown,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
704764,3620313,Catherine,9/19/12,100%,1,Queen Anne,47.64215,-122.36959,1,,145,unknown,unknown,450,85,2,1,16,98,10,10,10,10,1,3.05,unknown,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
706385,2070664,Gillian,4/4/12,100%,1,Cascade,47.64339,-122.32582,1,750,155,unknown,unknown,300,60,2,2,28,100,10,10,10,10,1,5.42,unknown,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
708774,316200,William,12/11/10,100%,6,Cascade,47.63897,-122.32489,1,,105,610,2315,500,100,2,30,365,97,10,10,10,10,6,1.54,2315,1,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
710370,1121532,Kellie,9/7/11,94%,7,Capitol Hill,47.63806,-122.27792,2,,199,1495,3990,500,190,1,2,365,92,9,9,10,9,7,0.34,3990,2,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
722537,3731681,Cameron,10/2/12,100%,2,Capitol Hill,47.62996,-122.30861,1,,225,1325,3950,0,125,1,4,180,96,10,9,10,9,1,0.85,3950,2,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
723723,3740695,BleuPapillon,10/2/12,unknown,2,Central Area,47.61966,-122.28956,1,,333,800,1850,500,88,2,14,200,93,9,10,9,9,2,0.59,1850,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
723846,3737272,Cheryl & Steve,10/2/12,100%,1,Northgate,47.69653,-122.31726,1,,129,525,2050,300,65,2,2,365,97,10,10,10,10,1,1.39,2050,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
741699,2535710,Matt,6/3/12,100%,1,Seward Park,47.55546,-122.27218,1,,164,964,3618,0,80,1,2,1123,97,10,10,10,10,1,2.52,3618,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
748526,3932149,Amy,10/20/12,unknown,1,Other neighborhoods,47.67945,-122.36355,1,,81,575,2500,200,100,2,1,30,93,9,10,10,9,1,1.01,2500,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
752483,450548,Vaibhav,3/19/11,100%,2,Capitol Hill,47.62073,-122.31715,2,,225,1600,unknown,500,125,4,1,45,97,10,10,10,10,2,2.12,unknown,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
755613,3976886,Barbara,10/25/12,100%,2,Rainier Valley,47.57375,-122.29272,1,,89,600,unknown,250,40,2,2,90,96,10,10,10,10,2,1.04,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
757840,3991908,Becky,10/27/12,100%,3,Queen Anne,47.63153,-122.35843,2.5,1800,300,unknown,unknown,500,100,8,2,1125,98,10,10,10,10,1,3.81,unknown,4,7,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
760471,2111774,Carl,4/10/12,100%,1,West Seattle,47.56674,-122.38108,2,,86,unknown,unknown,500,85,2,30,1125,96,9,9,10,10,1,0.48,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
769213,4057441,Kt,11/4/12,100%,1,Central Area,47.60903,-122.31548,1,,140,738,unknown,0,62,1,3,7,98,10,10,10,10,1,6.13,unknown,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
777159,278781,Margaret (And Derrick),11/4/10,100%,1,Rainier Valley,47.57931,-122.29289,1,,150,unknown,unknown,250,65,1,1,7,95,10,9,10,9,1,0.48,unknown,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
784579,4136969,Erin,11/13/12,unknown,1,Central Area,47.60632,-122.29483,2.5,,200,1600,3500,300,75,4,2,1125,97,10,10,8,10,1,0.01,3500,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
